val_loss,val_mape,loss,mape
0.011080202668100825,96.15753173828125,0.04397519594178361,142751.171875
0.019945329481347973,42.62708282470703,0.020255718112497007,41065.87890625
0.004758089864602586,42.807926177978516,0.018826723626735858,34039.890625
0.011404275685874387,64.7846450805664,0.015778539813423562,43571.15234375
0.015665913422072453,38.86581039428711,0.016473762496295622,49971.07421875
0.007181345863425793,54.42565155029297,0.014762809478630455,44387.359375
0.016762013678800477,40.079166412353516,0.013964439260252452,41270.78125
0.008996619883647002,68.41777801513672,0.013087879906771547,63143.44140625
0.0048048032201098755,32.83098220825195,0.01291139351614451,40259.4921875
0.006442492767919458,58.09238815307617,0.011362443389023764,38946.9453125
0.004078412769663993,40.56352996826172,0.01080558551873191,36087.87890625
0.0041478268136593555,44.35783767700195,0.010636386997366356,34918.328125
0.012197979053142445,36.47462844848633,0.00969489437682649,46299.41796875
0.005802681266179352,31.745220184326172,0.009670019364331739,43530.6484375
0.007856581022527193,32.19631576538086,0.008689799880703628,36307.67578125
0.011153001254448394,76.21235656738281,0.008315840179005923,44437.94921875
0.005094010566042828,45.439849853515625,0.008138207555259184,42303.7109375
0.0047858561243105365,46.030731201171875,0.008056319345167633,43717.90234375
0.003327412694778801,30.7189884185791,0.007260844163407209,38841.53515625
0.0032928516731566358,30.212200164794922,0.006966669117242603,35020.12890625
0.005866220873328055,29.19440460205078,0.006849267854528912,33703.69921875
0.005306690793656828,28.75322914123535,0.006309486659022711,34829.93359375
0.00382308271452593,40.448509216308594,0.0062433484236441425,34917.91796875
0.0033024743936745245,28.826887130737305,0.005668854139587384,36702.01171875
0.003449651738269623,36.731529235839844,0.005848210154195964,36089.8125
0.0035325536375104003,27.713708877563477,0.005643626930286824,41522.24609375
0.00319543854838625,34.097434997558594,0.005186977864101024,34120.484375
0.0030993994236816016,29.337995529174805,0.005210496945906494,32327.34375
0.003902379398241371,26.980762481689453,0.004771614928493055,41070.375
0.007816565371475214,29.86512565612793,0.004514645595356064,39293.359375
0.0032557609950726167,33.69997024536133,0.004749666805300167,40776.16015625
0.006142390354423949,27.76297950744629,0.004435880235443681,41146.3828125
0.00359963806068338,35.97016906738281,0.0041806824439663,24947.271484375
0.0061504316628745405,27.578357696533203,0.004391030556443384,41908.88671875
0.002918520172014066,29.356121063232422,0.004028402957591717,36874.921875
0.002988856246307071,27.07437515258789,0.003945936459574406,43027.69140625
0.0038123924421639708,35.46455383300781,0.004000047399141526,39237.55859375
0.003366435206421007,24.4580135345459,0.0038982233935809236,35163.04296875
0.003870807779632068,38.89012908935547,0.0035889218620071975,37686.25
0.003236803166319288,23.797271728515625,0.0037761702841873895,26717.03515625
0.0035296733847850394,24.570819854736328,0.003560080759606119,32032.181640625
0.0028589138261983435,28.151256561279297,0.0034961309352794945,26615.53515625
0.0034692634081415316,36.1834716796875,0.0034634264689570263,30642.58203125
0.003050983299269008,24.65099334716797,0.003362716049524182,34526.4375
0.003580243343482594,24.025310516357422,0.003486701963185254,38787.640625
0.002931331415423659,30.68272590637207,0.003283287038205791,45978.328125
0.0031724180020679237,36.206302642822266,0.0033730802184318083,29624.36328125
0.003546849667671637,40.05317687988281,0.003182218177717621,24697.744140625
0.003969928478357648,23.753755569458008,0.0032363301913364458,36456.48828125
0.0028364775453366166,28.180910110473633,0.0032101305151137254,27754.40625
