val_loss,val_mape,loss,mape
0.00847501016837236,54.079833984375,0.02534756508381185,128275.203125
0.00881162548921332,82.67469787597656,0.009885311980873852,55610.359375
0.00807385312532168,29.051042556762695,0.008958277498640246,47595.91796875
0.007569221846740166,78.11283874511719,0.008400972701609135,31297.79296875
0.00612337595321104,30.00684928894043,0.007796664108222319,36797.30859375
0.005416042317461538,24.69474983215332,0.006800238791284925,57970.0859375
0.005331042495611241,25.857641220092773,0.005850064749371702,49121.90625
0.004434255618544578,22.165592193603516,0.00535622998099711,40298.97265625
0.004006135719768454,26.454998016357422,0.004987655089315721,38999.609375
0.0035978500374561715,38.342140197753906,0.004768971035162271,30347.443359375
0.003958967766319916,27.32081413269043,0.004567162540062504,48552.81640625
0.003505817683925972,38.966182708740234,0.004230854181193952,32022.611328125
0.0033594354452052967,43.79499816894531,0.004109586239460919,27373.638671875
0.003751840933817403,23.363855361938477,0.003974977076243041,53542.0078125
0.0032486854585553194,23.627946853637695,0.0038363194214969367,26011.357421875
0.0039330577198894824,22.2567081451416,0.0038068718966728044,34904.3203125
0.003474204305434901,20.411165237426758,0.0037018076784087945,38466.921875
0.0033103524046473607,20.911672592163086,0.00355485489573014,32289.658203125
0.0033919005720591255,20.460899353027344,0.003441307062756712,27926.234375
0.0029843249238529516,22.44300079345703,0.0034093402878586517,32189.162109375
0.002934909785994757,30.018230438232422,0.0033857219718333525,27382.107421875
0.003356875850553301,40.744998931884766,0.0032706461034841456,37758.64453125
0.002746153306239943,31.643342971801758,0.003274445451606633,35427.0
0.0033047276765711432,20.303464889526367,0.003191137841255483,25523.154296875
0.0026611483507432946,29.344581604003906,0.003169967557540384,33737.19921875
0.0029393265330278167,19.439985275268555,0.003107113925613842,41972.40625
0.002727648909479035,34.802555084228516,0.0030772878213832944,33767.94140625
0.0026821333084226726,27.17610740661621,0.003092150402555274,27080.41015625
0.0028305405135575328,43.5562858581543,0.003011645783843883,37622.8125
0.0026931445477027588,24.339019775390625,0.0030201897929596194,33379.22265625
0.002743085258542189,23.138887405395508,0.0030061197959012904,26084.765625
0.002777512702410969,19.274009704589844,0.003017090805979856,27129.7890625
0.0029635104784086,34.547847747802734,0.002940712818402355,32277.64453125
0.003232212059659486,28.423933029174805,0.0029335749733056557,24111.3125
0.003192546800171578,57.50412368774414,0.0029227993690677115,29747.052734375
0.0029350484955988844,26.065967559814453,0.0029308624573809615,36359.8359375
0.002597656386490231,21.15493392944336,0.002894930093186134,29699.578125
0.002673950069643806,21.240188598632812,0.0028386688785532774,26301.80859375
0.0027976557420887494,32.47272491455078,0.002840710634997083,44319.4453125
0.003110797601155841,21.02758026123047,0.0028552459772297387,29868.103515625
0.002793124900857863,18.74420928955078,0.0028344585528376244,29871.19140625
0.002687612973431312,36.81574249267578,0.002823495966776953,26538.7265625
0.002698847039418348,34.76654815673828,0.00282229596493229,31118.876953125
0.002593404457815815,22.556547164916992,0.0028320413462312546,31406.2890625
0.0027773832988501512,19.091421127319336,0.0027411431782263314,29028.78515625
0.002822489316089218,18.767982482910156,0.0027667068813816975,30615.248046875
0.0027033126180402572,28.350481033325195,0.0027999986700903054,34628.93359375
0.002741294119334696,37.28076171875,0.002800678269874494,28812.833984375
0.002937367136870298,37.810096740722656,0.0027782319521499894,28578.919921875
0.0025667414005730864,22.447105407714844,0.002794779710566341,34066.95703125
0.0027488851476853335,37.55112838745117,0.0027795805054069574,27608.662109375
0.00286562941013177,22.978254318237305,0.002743981706546777,38226.30859375
0.002627619362620584,19.19003677368164,0.002758684863825723,23855.6015625
0.0026287224328092715,31.531578063964844,0.0027161372288493284,19131.908203125
0.0026200425590850547,21.279457092285156,0.0027389328698864427,28764.751953125
0.0027320318356165926,37.897377014160156,0.002758511082979582,32838.671875
0.002839387961900326,20.271747589111328,0.002729559355210197,24257.048828125
0.0026016941337168678,19.733957290649414,0.0027032718103757853,25034.0546875
0.002787419257848344,39.76968002319336,0.002713640647230007,31690.4453125
0.002594369348703589,20.324642181396484,0.002739237672665109,35245.06640625
0.002653634104432399,18.42755889892578,0.0027133265328356773,31724.427734375
0.002573247414182843,20.444520950317383,0.00270503395041293,18493.361328125
0.002590726864114787,19.66881561279297,0.0027140708632956622,28432.0859375
0.0026341796916093114,28.744901657104492,0.002710949921570087,25618.5546875
0.0025549255350992505,23.135366439819336,0.002692416796523888,31803.5
0.0025968809179952104,22.634418487548828,0.002727533284038053,27385.19140625
0.0026088353111181207,23.551668167114258,0.0027045927146544394,23162.1640625
0.0025941726145906744,20.223583221435547,0.002648986444729617,33681.04296875
0.0026263486968645475,27.239315032958984,0.0026809273194521666,24297.171875
0.0025432663197583667,22.96666145324707,0.0027072414466321974,35680.84765625
0.002636321544991974,30.414234161376953,0.0026604333867839836,38724.80859375
0.0025835668741172337,19.748809814453125,0.002699143190157868,19347.67578125
0.0025920381686939907,25.449234008789062,0.002657364836594058,22648.19921875
0.0026157438793341726,29.308631896972656,0.0026752775333569213,27708.353515625
0.0026103196190406775,19.71385383605957,0.0026713796370362833,31482.5078125
0.0026734454460336722,24.400476455688477,0.0026985985219352324,23209.375
0.0025390125170666102,26.890155792236328,0.002640978348109934,26584.310546875
0.0026744835863995982,29.47460174560547,0.0026772242998862167,28874.619140625
0.0025945261017847948,18.45614242553711,0.002682254077803533,25845.208984375
0.002582838383543959,18.806636810302734,0.0026472367044159417,23716.419921875
0.002539144023285657,24.894886016845703,0.0026339736368065163,33175.2578125
0.0027056036649899112,26.343830108642578,0.0026560348159933495,23495.49609375
0.002546225032819421,21.42172622680664,0.002663973126876152,23061.009765625
0.0025603220831593235,28.670242309570312,0.0026559133609535836,27285.955078125
0.002667302207705256,18.334274291992188,0.0026439299841048355,25999.9375
0.0025727655020348515,19.455638885498047,0.002633627563083576,27061.55078125
0.0026591944000695696,18.679716110229492,0.002643212010768258,22829.6640625
0.002649777871736141,18.31769371032715,0.002650946644939861,20855.150390625
0.0025429110902249045,26.032852172851562,0.00265058200522247,24566.931640625
